what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449241964521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449241966126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449242586445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449242586488
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449242591910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449242593802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449242595923
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449242617951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449242619215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449242623330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449242661187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449242661220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449242669677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243074443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243088600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449243157266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243157348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243177840
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1449243286478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449243348080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243348101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243358740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449243384599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449243389168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243389190
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449243414015
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449243414041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243450324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449243554596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1449243684605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449243688658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449243692819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243692841
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1449243711265
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1449243711319
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449243725694
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449243728647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449243734440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449244547518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449244551114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449244551175
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449244560878
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449244560902
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449244571591
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449244571611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449244576086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449244581724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449244581823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449244583563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449244590631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1449244593340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449244593367
